npi,tier,hospital_affiliated,known_autonomic_biller,state,taxonomy
1699898197,off-grid,N,N,MA,Social Worker - Clinical
1831397355,T5,N,N,MA,Pain Medicine - Pain Medicine
1861152480,off-grid,N,N,MA,Nurse Practitioner - Family
1164982690,T5,Y,N,MA,Internal Medicine - Critical Care Medicine
1619258258,T1,N,N,ME,Counselor - Mental Health
1649415308,off-grid,Y,N,AZ,Radiology - Diagnostic Radiology
1629404314,off-grid,N,N,MA,Counselor - Mental Health
1033244710,T5,N,N,MA,"Dietitian, Registered"
1649888702,off-grid,Y,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1417158213,off-grid,Y,N,MA,Radiology - Neuroradiology
1922255371,off-grid,Y,N,MA,Obstetrics & Gynecology
1801290598,T1,N,N,MA,Social Worker - Clinical
1396016788,T1,N,N,MA,Social Worker - Clinical
1326188251,T1,N,N,MA,Counselor - Mental Health
1538871611,T5,N,N,MA,Physical Therapist
1447466263,off-grid,N,N,MA,Physician Assistant - Surgical
1750320743,off-grid,N,N,MA,Pediatrics
1942360508,off-grid,Y,N,MA,Family Medicine
1407010705,off-grid,N,N,MA,Internal Medicine
1104874155,off-grid,N,N,MA,Emergency Medicine
1477922995,T1,N,N,NY,Social Worker - Clinical
1952983306,off-grid,Y,N,MA,Internal Medicine
1699329243,off-grid,Y,N,SD,Nurse Practitioner - Family
1942383138,T5,N,N,MA,Family Medicine
1942282942,off-grid,Y,N,RI,Physician Assistant - Surgical
1588341788,off-grid,N,N,ME,Nurse Practitioner - Psychiatric/Mental Health
1154853851,off-grid,Y,N,MA,Anesthesiology - Critical Care Medicine
1538457684,T5,N,N,MA,Physical Medicine & Rehabilitation
1568041788,off-grid,N,N,MA,Social Worker - School
1891415469,T5,N,N,MA,Physical Therapist
1750320586,off-grid,N,N,MA,Physician Assistant - Surgical
1083118343,T5,Y,N,MA,Internal Medicine - Gastroenterology
1013045517,off-grid,Y,N,MA,Nurse Practitioner
1427030154,off-grid,N,N,MA,Pathology - Anatomic Pathology & Clinical Pathology
1942540737,off-grid,Y,N,MA,Nurse Practitioner - Family
1578710224,T3,N,N,RI,"Clinical Nurse Specialist - Psychiatric/Mental Health, Adult"
1437394095,off-grid,N,N,MA,Physician Assistant
1952999617,T5,N,N,MA,Occupational Therapist
1073026050,T5,N,N,MA,Hearing Instrument Specialist
1356319065,off-grid,N,N,MA,Internal Medicine
1396757837,T1,N,N,MA,Social Worker - Clinical
1205995123,off-grid,Y,N,MA,Physician Assistant
1205947025,T1,N,N,PA,Social Worker - Clinical
1629209556,T1,N,N,MA,Counselor - Addiction (Substance Use Disorder)
1043738560,off-grid,N,N,NH,Psychologist - Clinical
1831945146,T5,N,N,RI,Audiologist-Hearing Aid Fitter
1528291325,T5,N,N,MA,Occupational Therapist
1023223708,off-grid,Y,N,NH,Orthopaedic Surgery
1669530036,T3,Y,N,MA,Nurse Practitioner - Family
1437249778,off-grid,N,N,ME,Surgery
1093297442,T1,N,N,MA,Social Worker - Clinical
1679547830,off-grid,N,N,MA,Internal Medicine
1043923451,T1,N,N,MA,Social Worker
1306871454,off-grid,N,N,MA,Surgery
1801692991,off-grid,N,N,RI,Nurse Practitioner - Psychiatric/Mental Health
1922828698,off-grid,N,N,NH,Social Worker - Clinical
1982375291,T1,N,N,MA,Counselor - Mental Health
1093286346,off-grid,N,N,NY,Counselor - Mental Health
1508243148,T1,N,N,MA,Counselor
1558420182,T3,N,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1609509751,T1,N,N,MA,Behavior Analyst
1992207047,off-grid,N,N,NH,Advanced Practice Midwife
1669853115,off-grid,N,N,MA,Internal Medicine
1972594752,off-grid,Y,N,MA,Internal Medicine - Pulmonary Disease
1659463875,off-grid,N,N,MA,Optometrist
1174791834,T1,N,N,MA,Counselor
1023479672,off-grid,N,N,NH,Advanced Practice Midwife
1609871946,off-grid,N,N,MA,Family Medicine
1336325224,T5,N,N,MA,Clinic/Center - Physical Therapy
1427149798,T5,Y,N,MA,Internal Medicine
1790561165,T1,Y,N,MA,Behavior Analyst
1528622925,off-grid,N,N,ME,Physician Assistant
1194713255,off-grid,N,N,OH,Radiology - Diagnostic Radiology
1679063838,off-grid,Y,N,KY,Internal Medicine - Hospice and Palliative Medicine
1962993055,off-grid,Y,N,MA,Internal Medicine - Cardiovascular Disease
1467692640,T1,N,N,RI,Social Worker - Clinical
1447869565,T4,N,N,OH,Nurse Practitioner - Psychiatric/Mental Health
1609035211,off-grid,N,N,NH,"Dietitian, Registered"
1649290776,off-grid,Y,N,MA,Internal Medicine
1750785663,T1,N,N,MA,Social Worker - Clinical
1730146358,T5,N,N,MA,Internal Medicine
1679247431,off-grid,N,N,MA,Counselor - Mental Health
1306373915,off-grid,N,N,FL,Psychiatry & Neurology - Neurology
1528277589,off-grid,Y,N,MA,Psychiatry & Neurology - Psychiatry
1952470080,off-grid,N,N,MA,Internal Medicine - Critical Care Medicine
1942327481,T5,N,N,RI,Psychiatry & Neurology - Psychiatry
1629215553,off-grid,N,N,CT,Physician Assistant - Medical
1528165685,T5,N,N,MA,Obstetrics & Gynecology
1124330741,T4,N,N,NH,Speech-Language Pathologist
1588291389,off-grid,N,N,ME,Pediatrics
1730857251,T1,N,N,MA,Counselor
1194399477,off-grid,N,N,RI,Emergency Medicine
1972170041,T1,N,N,FL,Counselor - Mental Health
1134553928,T1,N,N,MA,Counselor - Mental Health
1053723254,off-grid,N,N,NH,Psychiatry & Neurology - Psychiatry
1629220652,T1,N,N,MA,Counselor - Mental Health
1053773515,off-grid,Y,N,MA,Family Medicine
1992706600,off-grid,N,N,RI,Internal Medicine
1295535003,off-grid,Y,N,NH,Nurse Practitioner - Family
1073638037,off-grid,N,N,ME,Social Worker - Clinical
1952513392,off-grid,N,N,MA,Radiology - Radiation Oncology
1184972119,off-grid,N,N,MA,Nurse Practitioner - Adult Health
1891035234,off-grid,N,N,ME,Chiropractor
1912344581,off-grid,N,N,FL,Surgery
1205396686,off-grid,N,N,IN,Radiology - Diagnostic Radiology
1043508773,off-grid,Y,N,MA,Obstetrics & Gynecology
1780849984,off-grid,Y,N,MA,Internal Medicine
1689772121,off-grid,N,N,NH,Internal Medicine - Pulmonary Disease
1962630368,off-grid,N,N,VA,Emergency Medicine
1962914143,off-grid,N,N,MA,Nurse Practitioner - Adult Health
1891834958,off-grid,Y,N,RI,Internal Medicine - Cardiovascular Disease
1598641342,T1,N,N,MA,Counselor - Addiction (Substance Use Disorder)
1588384127,off-grid,N,N,MA,Social Worker - Clinical
1588016430,off-grid,N,N,NH,Nurse Practitioner - Family
1063946606,off-grid,N,N,SC,Nurse Practitioner - Family
1700665932,T3,N,N,MA,Nurse Practitioner
1740211283,off-grid,N,N,ME,Pediatrics - Neonatal-Perinatal Medicine
1134175441,off-grid,N,N,MA,Radiology - Diagnostic Radiology
1124766522,off-grid,N,N,MA,Internal Medicine
1538670831,T1,N,N,MA,Social Worker - Clinical
1043379456,off-grid,N,N,NM,Nurse Practitioner
1407885676,T5,N,N,MA,Internal Medicine - Cardiovascular Disease
1821022393,T1,N,N,RI,Social Worker - Clinical
1881670750,off-grid,Y,N,CT,Radiology - Diagnostic Radiology
1801588637,off-grid,Y,N,MA,Social Worker - Clinical
1104584531,off-grid,N,N,MA,Dermatology
1932537677,T1,N,N,MA,Counselor - Addiction (Substance Use Disorder)
1124028378,T5,N,N,RI,Optometrist
1649021411,T3,N,N,MA,Behavior Analyst
1881676963,off-grid,Y,N,MA,Radiology - Vascular & Interventional Radiology
1831539519,T5,N,N,MA,Psychiatry & Neurology - Neurology
1508029455,off-grid,N,N,RI,Psychiatry & Neurology - Psychiatry
1477898302,T1,N,N,FL,Social Worker - Clinical
1457392706,off-grid,N,N,NH,Audiologist
1043794704,T3,N,N,NH,Nurse Practitioner - Family
1831232636,off-grid,N,N,RI,Internal Medicine - Pulmonary Disease
1912182528,off-grid,N,N,NH,Nurse Practitioner - Psychiatric/Mental Health
1275934796,T2,N,N,ME,Social Worker - Clinical
1467437947,off-grid,N,N,MA,Nurse Practitioner
1437478187,T1,N,N,NC,Counselor - Mental Health
1467837989,off-grid,N,N,MA,Physician Assistant
1790921831,T3,N,N,MA,Physician Assistant
1770250193,T3,Y,N,TX,Nurse Practitioner - Family
1538552377,off-grid,N,N,MA,Social Worker - Clinical
1558942250,T4,N,N,NH,Audiologist
1639849938,T3,N,N,MA,Nurse Practitioner - Acute Care
1932657822,off-grid,N,N,MA,Internal Medicine - Sleep Medicine
1518058676,off-grid,Y,N,MA,Psychiatry & Neurology - Neurology with Special Qualifications in Child Neurology
1689428906,T1,N,N,FL,Social Worker - Clinical
1871671040,off-grid,N,N,MA,Surgery
1427373737,off-grid,N,N,MA,Social Worker - Clinical
1255883823,off-grid,Y,N,WV,Student in an Organized Health Care Education/Training Program
1639810807,off-grid,Y,N,MA,Physician Assistant
1053561621,T1,N,N,RI,Social Worker - Clinical
1588403265,off-grid,N,N,CT,Physician Assistant
1205282944,off-grid,N,N,NY,Internal Medicine - Pulmonary Disease
1952343329,off-grid,Y,N,MA,Internal Medicine
1316423445,off-grid,Y,N,PA,Hospitalist
1962173922,off-grid,N,N,NH,Nurse Practitioner - Critical Care Medicine
1215438304,off-grid,N,N,NH,Nurse Practitioner - Family
1306273032,off-grid,N,N,MA,Dentist
1891941779,off-grid,N,N,ME,Urology
1811654429,off-grid,N,N,VT,Counselor - Mental Health
1396286712,T4,N,N,NY,Psychiatry & Neurology - Child & Adolescent Psychiatry
1851686034,off-grid,Y,N,MA,Physician Assistant
1649619164,off-grid,Y,N,MA,Internal Medicine
1326224668,off-grid,Y,N,MA,Physician Assistant - Surgical
1215049184,T5,N,N,NY,Radiology - Radiation Oncology
1811513104,off-grid,N,N,MD,Optometrist
1134151616,off-grid,Y,N,MA,Social Worker - Clinical
1326011180,off-grid,N,N,MA,Otolaryngology
1598903833,off-grid,N,N,MA,Optometrist
1124468905,T1,N,N,MA,Counselor
1194788679,T2,N,N,ME,Social Worker - Clinical
1699974311,off-grid,N,N,ME,Family Medicine
1427556331,T2,N,N,ME,Social Worker - Clinical
1598414724,T1,N,N,MA,Counselor - Mental Health
1104112879,off-grid,Y,N,MA,Ophthalmology
1952811226,T2,N,N,ME,Counselor - Professional
1255017901,T1,N,N,RI,Counselor - Addiction (Substance Use Disorder)
1831674647,T4,N,N,NH,Nurse Practitioner - Family
1255302980,off-grid,Y,N,NH,Emergency Medicine
1013560887,off-grid,Y,N,CA,Psychiatry & Neurology - Child & Adolescent Psychiatry
1952802290,T1,N,N,RI,Social Worker - Clinical
1619670999,off-grid,N,N,NY,Nurse Practitioner - Family
1184778383,off-grid,Y,N,MA,Physician Assistant
1558896787,off-grid,N,N,NH,Family Medicine
1518317429,off-grid,Y,N,MA,Nurse Practitioner
1194985846,off-grid,N,N,MA,Family Medicine
1881135150,off-grid,Y,N,NH,Internal Medicine - Cardiovascular Disease
1609098136,off-grid,N,N,MA,Dermatology
1407929169,T5,N,N,RI,Optometrist
1609558758,T1,N,N,ME,Social Worker - Clinical
1801159496,off-grid,N,N,MA,Surgery
1679903033,T1,N,N,MA,Counselor - Professional
1124421763,off-grid,N,N,NH,Counselor - Mental Health
1285078121,off-grid,N,N,ME,Radiology - Diagnostic Radiology
1982864401,off-grid,N,N,MA,Internal Medicine - Gastroenterology
1053593962,off-grid,N,N,ME,Internal Medicine - Geriatric Medicine
1639407679,off-grid,N,N,MA,Pediatrics
1235960683,T3,N,N,MA,Nurse Practitioner
1154523983,off-grid,Y,N,MA,Psychologist
1235320383,T3,N,N,MA,"Clinical Nurse Specialist - Psychiatric/Mental Health, Child & Adolescent"
1265250898,off-grid,Y,N,NH,Advanced Practice Midwife
1366681306,T2,N,N,ME,Social Worker - Clinical
1770054751,T1,N,N,MA,Social Worker - Clinical
1336609395,T5,Y,N,MA,Internal Medicine - Pulmonary Disease
1407506371,off-grid,N,N,MA,Pediatrics
1518514330,off-grid,N,N,ME,Physician Assistant
1508059296,off-grid,Y,N,MA,Radiology - Nuclear Radiology
1902665920,off-grid,Y,N,MA,Nurse Practitioner - Family
1700731536,T5,N,N,RI,"Dietitian, Registered"
1922056035,off-grid,N,N,MA,Internal Medicine
1508221110,T1,N,N,MA,Behavior Analyst
1447236526,off-grid,Y,N,NH,Nurse Practitioner - Pediatrics
1508857012,off-grid,Y,N,MA,Internal Medicine
1053044354,off-grid,N,N,CT,Physician Assistant
1336101104,off-grid,N,N,ME,Pediatrics - Developmental - Behavioral Pediatrics
1700320793,T1,N,N,MA,Counselor - Mental Health
1255102976,T3,N,N,NY,Nurse Practitioner - Psychiatric/Mental Health
1568468635,off-grid,N,N,ME,Ophthalmology - Ophthalmic Plastic and Reconstructive Surgery
1952330268,off-grid,N,N,MA,Surgery
1609391473,off-grid,N,N,MA,Psychologist - Clinical
1215977244,T1,N,N,MA,Social Worker - Clinical
1376821454,off-grid,Y,N,PA,Internal Medicine
1306894886,off-grid,N,N,MA,Pathology - Anatomic Pathology & Clinical Pathology
1558594788,T1,N,N,VT,Marriage & Family Therapist
1114610995,T1,N,N,NH,Social Worker - Clinical
1639296049,off-grid,N,N,ME,Social Worker - Clinical
1861201352,off-grid,N,N,ME,Nurse Practitioner - Psychiatric/Mental Health
1609420801,off-grid,Y,N,MA,Nurse Practitioner
1154989853,off-grid,N,N,RI,Social Worker - Clinical
1669659793,T4,N,N,NH,Physical Medicine & Rehabilitation - Pain Medicine
1821330242,off-grid,Y,N,NH,Family Medicine
1144206129,off-grid,N,N,IL,Otolaryngology
1396735569,off-grid,N,N,NY,Pathology - Anatomic Pathology & Clinical Pathology
1083795116,T4,N,N,NH,Emergency Medicine
1841324910,off-grid,N,N,MA,Social Worker - Clinical
1851596704,T3,N,N,MA,Physician Assistant
1316649247,T1,N,N,PA,Social Worker
1538483375,off-grid,N,N,ME,Nurse Practitioner - Family
1194864686,off-grid,Y,N,RI,Social Worker - Clinical
1861769937,T1,N,N,MA,Social Worker - Clinical
1528172426,T5,N,N,MA,Psychiatry & Neurology - Psychiatry
1124184015,T2,N,N,ME,Social Worker - Clinical
1710402987,off-grid,N,N,RI,Internal Medicine - Hematology & Oncology
1508913997,T1,N,N,MA,Social Worker - Clinical
1083105092,T1,N,N,MA,Counselor - Mental Health
1558839977,off-grid,N,N,NH,Physician Assistant
1285603001,T5,Y,N,MA,Internal Medicine - Medical Oncology
1720373319,T1,N,N,MA,Social Worker - Clinical
1285667568,off-grid,Y,N,NH,Pathology - Hematology
1235188236,off-grid,N,N,NH,Nurse Practitioner - Psychiatric/Mental Health
1518331677,T1,N,N,MA,Counselor - Mental Health
1952727414,off-grid,Y,N,MA,Nurse Practitioner - Acute Care
1013607894,off-grid,Y,N,MA,Emergency Medicine
1598169906,T1,N,N,MA,Social Worker - Clinical
1376053645,T1,N,N,VA,Social Worker - Clinical
1962457218,T4,N,N,NH,Anesthesiology - Pain Medicine
1366601973,off-grid,Y,N,MA,Psychiatry & Neurology - Psychiatry
1285157743,T1,N,N,RI,Social Worker - Clinical
1942721709,off-grid,N,N,RI,Internal Medicine - Pulmonary Disease
1821478983,T1,N,N,MA,Social Worker - Clinical
1821850355,T1,N,N,MA,Behavior Analyst
1073868824,T1,N,N,NH,Social Worker - Clinical
1053354928,off-grid,N,N,MA,Chiropractor
1114103215,off-grid,N,N,ME,Nurse Practitioner - Acute Care
1801231147,T1,N,N,FL,Counselor - Mental Health
1689929333,off-grid,Y,N,MA,Psychiatry & Neurology - Epilepsy
1740763044,T1,N,N,MA,Counselor - Mental Health
1609201375,off-grid,N,N,MA,Counselor
1538856661,T3,N,N,MA,Physician Assistant
1508307877,off-grid,N,N,MA,Student in an Organized Health Care Education/Training Program
1962593608,off-grid,N,N,NH,Internal Medicine - Nephrology
1205622347,off-grid,N,N,ME,Psychologist
1073744637,T5,N,N,MA,Clinic/Center - Physical Therapy
1306594593,off-grid,Y,N,MA,Physician Assistant
1063493955,off-grid,N,N,MA,Physician Assistant
1538909767,T1,N,N,MA,Social Worker
1275052797,off-grid,Y,N,MA,Psychologist
1780118224,T5,Y,N,NJ,Surgery
1952899510,off-grid,Y,N,RI,Nurse Practitioner - Family
1124192398,off-grid,N,N,MA,Chiropractor
1447148671,T3,N,N,ME,Nurse Practitioner - Psychiatric/Mental Health
1972589331,off-grid,N,N,ME,Nurse Practitioner - Adult Health
1477337632,T1,N,N,RI,Social Worker - Clinical
1922444900,off-grid,N,N,ME,Family Medicine
1487666574,off-grid,N,N,NH,Psychologist - Clinical
1497771091,off-grid,N,N,MA,Internal Medicine
1821082470,off-grid,N,N,ID,Optometrist - Corneal and Contact Management
1598056434,T5,N,N,MA,Student in an Organized Health Care Education/Training Program
1114213410,off-grid,N,N,RI,Emergency Medicine
1336169333,off-grid,N,N,RI,Obstetrics & Gynecology
1659595148,off-grid,N,N,MA,Radiology - Diagnostic Radiology
1558852301,T3,N,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1396187563,off-grid,Y,N,MA,Nurse Practitioner - Adult Health
1184185951,off-grid,N,N,MA,Podiatrist - Foot & Ankle Surgery
1295466951,off-grid,N,N,ME,"Dietitian, Registered"
1922203777,off-grid,N,N,MA,Physician Assistant - Surgical
1023050531,T5,N,N,RI,Internal Medicine
1376500314,off-grid,N,N,ME,Internal Medicine
1023206968,off-grid,Y,N,NH,Internal Medicine - Sleep Medicine
1194179846,off-grid,Y,N,MA,Nurse Practitioner
1063897965,off-grid,N,N,OK,Nurse Practitioner - Family
1235531849,off-grid,N,N,SC,Social Worker - Clinical
1780838904,T3,N,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1750040267,off-grid,N,N,NH,Nurse Practitioner - Family
1609840016,off-grid,N,N,NH,Radiology - Diagnostic Radiology
1538755178,T1,N,N,MA,Counselor - Mental Health
1316208762,off-grid,N,N,ME,Family Medicine
1174099386,off-grid,N,N,MA,Physician Assistant - Medical
1790345064,off-grid,Y,N,RI,Internal Medicine
1427618719,off-grid,Y,N,RI,Pediatrics - Pediatric Cardiology
1003541871,T1,N,N,MA,Counselor - Mental Health
1013202225,T4,Y,N,NY,Emergency Medicine
1679541213,off-grid,N,N,RI,Emergency Medicine
1477733707,T5,N,N,MA,Speech-Language Pathologist
1154958197,off-grid,Y,N,MA,Internal Medicine
1144639337,off-grid,Y,N,MA,Nurse Practitioner
1508900762,off-grid,N,N,NH,Social Worker
1932555497,T1,N,N,MA,Counselor - Mental Health
1457893067,off-grid,Y,N,MA,Physician Assistant
1003369042,off-grid,Y,N,RI,Internal Medicine
1114482072,T1,N,N,MA,Counselor - Mental Health
1699376103,T1,N,N,MA,Counselor - Mental Health
1861590465,T4,N,N,NH,Physical Therapist
1952303463,off-grid,N,N,MA,Physical Medicine & Rehabilitation
1831558477,T4,N,N,MA,Nurse Practitioner
1063622694,T5,N,N,MA,Psychologist
1871807057,off-grid,Y,N,CA,Nurse Practitioner - Family
1316784267,T3,N,N,MA,Clinic/Center - Adult Mental Health
1588878029,off-grid,Y,N,MA,Internal Medicine - Hematology & Oncology
1427222595,off-grid,N,N,MA,Orthopaedic Surgery - Hand Surgery
1134621535,off-grid,Y,N,UT,Physician Assistant
1750525192,off-grid,Y,N,VT,Pediatrics - Pediatric Cardiology
1700824018,off-grid,N,N,MA,"Internal Medicine - Endocrinology, Diabetes & Metabolism"
1952333536,T5,N,N,RI,Physical Therapist
1134871528,T1,N,N,MA,Counselor - Mental Health
1982984316,T3,N,N,VT,Nurse Practitioner - Family
1922691880,off-grid,N,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1952458812,off-grid,N,N,WA,Psychiatry & Neurology - Neurology
1841612116,T5,N,N,MA,Hearing Instrument Specialist
1477514610,T5,N,N,NH,Family Medicine
1164774469,off-grid,Y,N,MA,Psychologist - Clinical
1205927779,off-grid,N,N,NH,Chiropractor
1740327162,off-grid,N,N,ME,Psychiatry & Neurology - Psychiatry
1023048485,off-grid,N,N,VT,Emergency Medicine
1649599903,off-grid,N,N,MA,Ophthalmology
1972557833,off-grid,N,N,MA,Social Worker - Clinical
1942296108,off-grid,Y,N,MA,Internal Medicine - Pulmonary Disease
1275047847,off-grid,N,N,MA,Nurse Practitioner - Family
1295237527,off-grid,N,N,NH,Physician Assistant - Medical
1912052101,off-grid,N,N,NH,Counselor - Mental Health
1386904373,off-grid,Y,N,NH,Pediatrics - Pediatric Gastroenterology
1356981773,T1,N,N,MA,Counselor - Mental Health
1295087468,off-grid,N,N,NH,Internal Medicine - Pulmonary Disease
1932736733,T5,Y,N,MA,Physical Medicine & Rehabilitation
1194355271,off-grid,N,N,WA,Social Worker - Clinical
1538541073,off-grid,N,N,FL,Optometrist
1669980900,T1,N,N,RI,Counselor
1932145216,off-grid,N,N,FL,Obstetrics & Gynecology
1760792626,off-grid,Y,N,MA,Physician Assistant
1417479551,T1,N,N,MA,Counselor - Mental Health
1740518877,T2,N,N,ME,Social Worker - Clinical
1972546414,T5,N,N,MA,Psychologist - Clinical
1679259014,off-grid,N,N,ME,Physician Assistant - Surgical
1902244122,off-grid,N,N,HI,Radiology - Diagnostic Radiology
1558878579,off-grid,N,N,MA,Physician Assistant
1447992730,T3,N,N,MA,Nurse Practitioner - Psychiatric/Mental Health
1831383926,off-grid,N,N,MA,Chiropractor
1831765445,off-grid,Y,N,DC,Psychiatry & Neurology - Psychiatry
1043968456,T3,Y,N,MA,Nurse Practitioner - Family
1033773908,off-grid,N,N,MA,Registered Nurse
1477758043,off-grid,Y,N,MA,Surgery - Surgical Oncology
1013148576,off-grid,N,N,VA,Internal Medicine
1659373033,off-grid,N,N,MA,Internal Medicine - Geriatric Medicine
1588427843,off-grid,N,N,NH,Marriage & Family Therapist
1851996193,T1,N,N,MA,Social Worker - Clinical
1770167421,T3,N,N,RI,Nurse Practitioner
1215164041,off-grid,Y,N,MA,Psychiatry & Neurology - Psychiatry
1689394694,T1,N,N,MA,Social Worker - Clinical
1831180769,off-grid,N,N,RI,Family Medicine
1093757916,off-grid,N,N,RI,Nurse Practitioner - Psychiatric/Mental Health
1265481311,off-grid,N,N,MA,Internal Medicine
1669288833,off-grid,N,N,VT,Social Worker - Clinical
1720475924,off-grid,Y,N,NY,Emergency Medicine
1457390544,off-grid,Y,N,MA,Family Medicine
1639970544,T1,N,N,MA,Counselor - Mental Health
1407413578,off-grid,N,N,RI,Psychiatry & Neurology - Neurology
1487848669,off-grid,Y,N,MA,Nurse Practitioner
1467809053,T1,N,N,RI,Counselor - Mental Health
1467125039,off-grid,Y,N,RI,Internal Medicine
